Engine_ID,Predicted_RUL,Actual_RUL,Alert
2216,42.565426,38,NO
2217,170.46338,144,NO
2218,2.0632458,3,YES
2219,167.20667,140,NO
2220,98.3413,87,NO
2221,171.47887,156,NO
2222,30.292353,36,NO
2223,9.043579,15,YES
2224,148.57068,175,NO
2225,147.31807,116,NO
2226,123.78976,149,NO
2227,32.406002,23,NO
2228,99.74063,60,NO
2229,158.30707,121,NO
2230,164.88211,131,NO
2231,3.9505565,4,YES
2232,84.17974,90,NO
2233,49.635113,61,NO
2234,163.10107,252,NO
2235,166.42188,103,NO
2236,93.09026,83,NO
2237,119.649376,144,NO
2238,166.62965,274,NO
2239,128.02617,119,NO
2240,133.1439,139,NO
2241,139.95898,140,NO
2242,17.210518,15,YES
2243,126.72026,148,NO
2244,135.76881,94,NO
2245,49.980503,50,NO
2246,50.770344,71,NO
2247,56.68778,65,NO
2248,68.41918,63,NO
2249,9.433446,8,YES
2250,96.35912,102,NO
2251,171.05794,152,NO
2252,171.4672,151,NO
2253,56.667946,56,NO
2254,87.23991,56,NO
2255,122.22065,96,NO
2256,42.705757,29,NO
2257,132.59087,136,NO
2258,50.105244,51,NO
2259,161.79158,128,NO
2260,7.5055704,12,YES
2261,2.356607,6,YES
2262,76.501465,83,NO
2263,25.26137,22,NO
2264,163.7008,166,NO
2265,124.178345,99,NO
2266,171.47403,228,NO
2267,4.7115974,7,YES
2268,27.752066,35,NO
2269,37.165897,30,NO
2270,121.68078,82,NO
2271,130.50052,97,NO
2272,171.47809,186,NO
2273,171.08954,150,NO
2274,77.27403,74,NO
2275,141.01218,149,NO
2276,58.18075,53,NO
2277,144.45624,98,NO
2278,106.707756,116,NO
2279,150.6758,127,NO
2280,149.72879,176,NO
2281,43.72473,69,NO
2282,58.985035,65,NO
2283,5.939286,8,YES
2284,118.01582,142,NO
2285,49.113026,30,NO
2286,151.14005,120,NO
2287,130.79594,139,NO
2288,116.41898,74,NO
2289,104.950325,119,NO
2290,123.676735,153,NO
2291,59.180145,56,NO
2292,105.24686,126,NO
2293,162.73184,161,NO
2294,123.043846,124,NO
2295,1.5676229,3,YES
2296,1.1604412,0,YES
2297,107.69581,133,NO
2298,104.91912,92,NO
2299,23.547709,28,NO
2300,168.19658,158,NO
2301,53.925648,62,NO
2302,63.667816,55,NO
2303,171.4656,232,NO
2304,164.93362,206,NO
2305,96.26943,76,NO
2306,49.361446,32,NO
2307,49.886906,75,NO
2308,3.4792054,8,YES
2309,152.65453,153,NO
2310,26.799866,26,NO
2311,0.7423303,0,YES
2312,21.00995,12,NO
2313,66.91358,51,NO
2314,151.53238,117,NO
2315,134.4079,159,NO
2316,69.31013,82,NO
2317,33.99656,44,NO
2318,143.26682,106,NO
2319,169.7319,115,NO
2320,171.36821,162,NO
2321,55.920956,62,NO
2322,40.70825,39,NO
2323,171.40747,219,NO
2324,151.10693,110,NO
2325,13.198666,13,YES
2326,155.81146,152,NO
2327,111.133675,91,NO
2328,31.988415,29,NO
2329,30.489008,40,NO
2330,134.06265,116,NO
2331,99.38157,108,NO
2332,3.4473166,2,YES
2333,49.317966,53,NO
2334,28.926054,32,NO
2335,2.8983173,6,YES
2336,170.51395,147,NO
2337,75.44451,64,NO
2338,57.249447,49,NO
2339,55.91914,54,NO
2340,142.21094,123,NO
2341,159.01724,185,NO
2342,107.19887,108,NO
2343,144.18314,127,NO
2344,140.5852,148,NO
2345,46.047394,39,NO
2346,72.306435,59,NO
2347,51.855434,42,NO
2348,169.45938,148,NO
2349,120.1247,125,NO
2350,170.91,217,NO
2351,86.026764,92,NO
2352,6.910922,9,YES
2353,70.290016,62,NO
2354,33.862907,41,NO
2355,151.52258,130,NO
2356,42.711544,40,NO
2357,92.3202,114,NO
2358,171.03229,144,NO
2359,65.39158,64,NO
2360,34.077183,37,NO
2361,34.407787,37,NO
2362,63.598373,68,NO
2363,51.206123,36,NO
2364,157.32593,133,NO
2365,136.28076,109,NO
2366,1.7507031,5,YES
2367,126.33109,104,NO
2368,109.50452,94,NO
2369,44.05128,37,NO
2370,147.1315,178,NO
2371,166.25641,131,NO
2372,45.957886,54,NO
2373,53.82127,69,NO
2374,163.56238,151,NO
2375,58.793438,66,NO
2376,43.305588,32,NO
2377,75.64382,74,NO
2378,56.162388,61,NO
2379,154.61243,92,NO
2380,66.44613,64,NO
2381,98.14684,93,NO
2382,15.978279,15,YES
2383,124.510284,110,NO
2384,73.5275,56,NO
2385,29.77481,26,NO
2386,171.4418,181,NO
2387,85.13886,55,NO
2388,121.28601,87,NO
2389,0.8269956,2,YES
2390,39.335705,51,NO
2391,104.406425,112,NO
2392,3.6821082,9,YES
2393,91.92625,86,NO
2394,0.23890424,5,YES
2395,50.92868,52,NO
2396,171.45326,159,NO
2397,85.62121,86,NO
2398,160.24593,122,NO
2399,62.52328,46,NO
2400,164.2366,168,NO
2401,47.56333,42,NO
2402,103.04496,79,NO
2403,150.04456,108,NO
2404,164.24788,158,NO
2405,93.6707,120,NO
2406,171.01935,138,NO
2407,163.16873,199,NO
2408,71.23107,75,NO
2409,82.9524,107,NO
2410,170.4428,278,NO
2411,153.30138,198,NO
2412,102.21832,83,NO
2413,157.31442,147,NO
2414,98.0904,93,NO
2415,115.350975,124,NO
2416,1.107399,6,YES
2417,68.36386,72,NO
2418,8.845915,10,YES
2419,49.39855,54,NO
2420,74.95117,94,NO
2421,35.869568,31,NO
2422,71.91796,72,NO
2423,127.21992,163,NO
2424,68.92106,58,NO
2425,150.36511,110,NO
2426,100.089096,102,NO
2427,170.92009,132,NO
2428,73.49356,73,NO
2429,154.46065,170,NO
2430,86.987114,80,NO
2431,169.5744,187,NO
2432,157.67401,158,NO
2433,20.931213,30,NO
2434,12.100628,22,YES
2435,53.833363,60,NO
2436,42.431683,44,NO
2437,171.4379,177,NO
2438,49.12798,40,NO
2439,35.88539,36,NO
2440,14.523632,6,YES
2441,44.594975,53,NO
2442,124.38888,114,NO
2443,18.913187,22,YES
2444,169.17116,125,NO
2445,56.215786,66,NO
2446,49.987247,50,NO
2447,171.38838,180,NO
2448,166.47455,142,NO
2449,127.29122,93,NO
2450,139.74997,106,NO
2451,165.08789,135,NO
2452,162.99454,175,NO
2453,28.684698,23,NO
2454,51.881268,47,NO
2455,160.30545,126,NO
2456,167.41391,245,NO
2457,171.13205,151,NO
2458,113.23966,113,NO
2459,169.58055,204,NO
2460,116.11198,114,NO
2461,171.12872,232,NO
2462,67.76686,64,NO
2463,171.452,133,NO
2464,166.42596,92,NO
2465,141.3874,180,NO
2466,8.658254,17,YES
2467,38.706326,38,NO
2468,121.76165,129,NO
2469,171.48582,126,NO
2470,133.26848,153,NO
2471,125.023254,142,NO
2472,108.97578,127,NO
2473,147.42728,126,NO
2474,158.57208,175,NO
2475,58.034298,69,NO
2476,70.91552,65,NO
2477,133.53746,98,NO
2478,82.01107,77,NO
2479,80.40477,91,NO
2480,129.61354,147,NO
2481,156.57352,155,NO
2482,114.755516,95,NO
2483,158.20288,118,NO
2484,40.999805,44,NO
2485,171.3947,237,NO
2486,169.66821,227,NO
2487,67.35931,74,NO
2488,17.682077,18,YES
2489,145.71365,124,NO
2490,160.9509,219,NO
2491,26.919876,21,NO
2492,82.2675,65,NO
2493,38.36761,33,NO
2494,49.855865,65,NO
2495,151.08243,145,NO
2496,63.824554,64,NO
2497,169.92316,231,NO
2498,65.2127,57,NO
2499,161.81776,191,NO
2500,136.10423,146,NO
2501,92.79963,78,NO
2502,134.25601,114,NO
2503,27.34812,34,NO
2504,100.59217,71,NO
2505,18.021364,18,YES
2506,73.09017,66,NO
2507,155.22723,156,NO
2508,90.65027,59,NO
2509,49.19532,31,NO
2510,150.918,128,NO
2511,145.8089,177,NO
2512,129.961,165,NO
2513,105.95134,105,NO
2514,28.62694,37,NO
2515,11.969585,12,YES
2516,138.82262,155,NO
2517,65.31098,53,NO
2518,1.549465,6,YES
2519,2.8026426,2,YES
2520,5.715604,8,YES
2521,160.23996,165,NO
2522,77.50985,86,NO
2523,151.93228,206,NO
2524,134.39578,135,NO
2525,156.0914,129,NO
2526,107.36229,106,NO
2527,18.580355,15,YES
2528,45.60643,59,NO
2529,43.94691,37,NO
2530,151.85164,136,NO
2531,88.60459,78,NO
2532,25.924639,22,NO
2533,60.723267,40,NO
2534,171.40802,131,NO
2535,147.43947,172,NO
2536,163.67137,239,NO
2537,126.28546,147,NO
2538,153.70665,124,NO
2539,4.340377,5,YES
2540,164.63548,102,NO
2541,107.23559,96,NO
2542,24.691803,15,NO
2543,167.79413,158,NO
2544,156.6463,144,NO
2545,115.51117,103,NO
2546,36.33778,29,NO
2547,94.29298,85,NO
2548,101.5792,96,NO
2549,115.26428,108,NO
2550,90.84531,63,NO
2551,42.83175,52,NO
2552,163.34338,216,NO
2553,115.13966,140,NO
2554,157.0395,112,NO
2555,168.90869,159,NO
2556,88.09601,91,NO
2557,54.205193,54,NO
2558,171.51744,162,NO
2559,166.65547,221,NO
2560,156.9767,181,NO
2561,161.28735,179,NO
2562,0.088354826,1,YES
2563,165.95103,152,NO
2564,154.49506,167,NO
2565,170.90436,224,NO
2566,75.078316,66,NO
2567,83.44718,96,NO
2568,123.634865,62,NO
2569,148.30435,151,NO
2570,37.365604,39,NO
2571,116.14226,80,NO
2572,47.504864,52,NO
2573,126.40073,164,NO
2574,170.44754,151,NO
2575,127.02365,159,NO
2576,86.57084,78,NO
2577,157.65785,168,NO
2578,171.0848,279,NO
2579,26.822073,24,NO
2580,169.5122,145,NO
2581,52.103382,71,NO
2582,149.54585,135,NO
2583,152.43103,104,NO
2584,171.40369,265,NO
2585,25.648752,23,NO
2586,89.18375,65,NO
2587,162.10005,166,NO
2588,100.95673,74,NO
2589,21.054354,21,NO
2590,98.13096,77,NO
2591,170.42389,232,NO
2592,114.92052,86,NO
2593,7.7136126,8,YES
2594,81.974205,84,NO
2595,141.62012,96,NO
2596,25.43842,29,NO
2597,82.72117,70,NO
2598,161.09802,127,NO
2599,31.070421,30,NO
2600,143.0544,147,NO
2601,94.95592,103,NO
2602,24.268969,26,NO
2603,165.21686,229,NO
2604,88.71359,110,NO
2605,167.67535,277,NO
2606,61.40156,42,NO
2607,144.82335,137,NO
2608,119.983025,84,NO
2609,116.48627,109,NO
2610,7.5132914,7,YES
2611,105.061584,101,NO
2612,33.66417,34,NO
2613,49.959126,67,NO
2614,59.370907,66,NO
2615,61.27766,47,NO
2616,164.89828,128,NO
2617,26.209263,27,NO
2618,14.586473,14,YES
2619,38.897427,36,NO
2620,34.541813,26,NO
2621,103.06634,100,NO
2622,171.4014,137,NO
2623,90.6207,72,NO
2624,171.05255,142,NO
2625,171.4595,164,NO
2626,60.452015,57,NO
2627,142.42473,123,NO
2628,66.56373,67,NO
2629,79.905685,72,NO
2630,58.312534,48,NO
2631,4.2063828,3,YES
2632,165.1309,173,NO
2633,32.546173,44,NO
2634,0.7186382,0,YES
2635,57.44972,45,NO
2636,143.03764,115,NO
2637,92.67141,93,NO
2638,94.17826,101,NO
2639,54.181137,48,NO
2640,-1.7700145,2,YES
2641,171.06137,289,NO
2642,44.39453,46,NO
2643,105.54293,136,NO
2644,65.02981,67,NO
2645,58.562984,69,NO
2646,170.06372,170,NO
2647,153.60133,163,NO
2648,80.00596,66,NO
2649,24.462088,22,NO
2650,9.7022915,12,YES
2651,160.83133,124,NO
2652,98.382805,92,NO
2653,106.13257,105,NO
2654,101.948715,107,NO
2655,170.12146,192,NO
2656,7.989354,10,YES
2657,52.012028,48,NO
2658,36.970547,52,NO
2659,60.74127,72,NO
2660,75.32293,69,NO
2661,95.69627,80,NO
2662,99.04758,115,NO
2663,153.84494,147,NO
2664,5.071372,5,YES
2665,139.38,154,NO
2666,157.27975,113,NO
2667,107.88393,99,NO
2668,99.08552,105,NO
2669,82.052055,74,NO
2670,113.605545,118,NO
2671,131.06026,117,NO
2672,2.3390458,8,YES
2673,116.385704,141,NO
2674,33.06696,41,NO
2675,7.7143993,14,YES
2676,171.14304,243,NO
2677,97.57749,81,NO
2678,22.188704,17,NO
2679,61.699932,54,NO
2680,45.784664,46,NO
2681,111.49841,121,NO
2682,156.35321,176,NO
2683,51.421333,56,NO
2684,171.06012,139,NO
2685,-0.3484292,1,YES
2686,23.861128,31,NO
2687,41.706303,37,NO
2688,84.98268,53,NO
2689,0.32659125,4,YES
2690,168.80824,261,NO
2691,86.68627,101,NO
2692,169.38193,127,NO
2693,140.88005,97,NO
2694,118.79223,146,NO
2695,-1.626127,0,YES
2696,22.708445,23,NO
2697,84.89764,93,NO
2698,10.802067,15,YES
2699,3.3166468,4,YES
2700,171.51042,194,NO
2701,68.62939,54,NO
2702,30.173536,32,NO
2703,141.12708,116,NO
2704,82.40421,85,NO
2705,109.4966,92,NO
2706,114.90879,113,NO
2707,116.886955,87,NO
2708,171.44601,164,NO
2709,32.266808,28,NO
2710,43.09351,46,NO
2711,51.583668,57,NO
2712,149.62643,88,NO
2713,169.07755,161,NO
2714,156.04759,115,NO
2715,43.522625,44,NO
2716,23.670649,20,NO
2717,169.46204,215,NO
2718,73.886536,65,NO
2719,62.38237,51,NO
2720,36.652596,34,NO
2721,126.0269,121,NO
2722,13.3404045,22,YES
2723,63.059116,56,NO
2724,36.826153,31,NO
2725,128.34993,127,NO
2726,74.46135,60,NO
2727,134.60382,132,NO
2728,38.388496,41,NO
2729,54.39082,44,NO
2730,171.35164,171,NO
2731,28.333763,28,NO
2732,143.30807,161,NO
2733,101.44133,122,NO
2734,171.15118,154,NO
2735,171.39919,193,NO
2736,29.363684,30,NO
2737,149.47137,162,NO
2738,115.19397,113,NO
2739,77.94549,81,NO
2740,76.06103,65,NO
2741,51.271496,63,NO
2742,162.83832,145,NO
2743,6.8717556,11,YES
2744,158.49603,171,NO
2745,24.87179,20,NO
2746,133.55447,124,NO
2747,61.88485,59,NO
2748,163.22202,196,NO
2749,14.46537,16,YES
2750,156.91183,85,NO
2751,162.89749,210,NO
2752,171.50183,157,NO
2753,52.67085,45,NO
2754,81.58099,59,NO
2755,171.32596,220,NO
2756,143.75153,169,NO
2757,10.6512785,18,YES
2758,108.97271,79,NO
2759,103.50109,116,NO
2760,4.401679,3,YES
2761,171.3762,108,NO
2762,171.4851,125,NO
2763,161.13818,220,NO
2764,2.2198365,4,YES
2765,170.45074,275,NO
2766,111.691,125,NO
2767,35.911873,44,NO
2768,118.53301,131,NO
2769,171.34953,221,NO
2770,171.34583,130,NO
2771,4.592684,4,YES
2772,59.478455,49,NO
2773,170.22032,184,NO
2774,168.52219,116,NO
2775,115.224144,78,NO
2776,16.474482,24,YES
2777,158.67346,222,NO
2778,50.51309,59,NO
2779,96.94976,83,NO
2780,108.838,92,NO
2781,170.7417,215,NO
2782,26.673403,23,NO
2783,1.8427846,4,YES
2784,46.981617,50,NO
2785,62.464985,67,NO
2786,112.106026,117,NO
2787,30.166876,33,NO
2788,11.908815,7,YES
2789,61.456867,66,NO
2790,165.97372,104,NO
2791,119.44796,101,NO
2792,57.172855,37,NO
2793,17.321823,16,YES
2794,44.435795,41,NO
2795,171.48297,142,NO
2796,83.69253,57,NO
2797,151.60684,137,NO
2798,169.62932,157,NO
2799,170.42711,149,NO
2800,169.44444,143,NO
2801,109.25574,72,NO
2802,53.043095,35,NO
2803,81.27319,76,NO
2804,53.162342,49,NO
2805,100.39895,74,NO
2806,87.46612,81,NO
2807,66.7158,68,NO
2808,137.73833,147,NO
2809,160.039,163,NO
2810,79.91781,46,NO
2811,114.52595,114,NO
2812,139.29579,113,NO
2813,18.848246,17,YES
2814,113.46142,132,NO
2815,129.462,110,NO
2816,151.40433,128,NO
2817,77.723015,65,NO
2818,158.13354,88,NO
2819,159.53546,150,NO
2820,11.907165,12,YES
2821,93.86606,106,NO
2822,76.551216,76,NO
2823,160.94647,194,NO
2824,165.83751,120,NO
2825,116.77426,101,NO
2826,45.95982,33,NO
2827,98.31629,72,NO
2828,87.75717,74,NO
2829,72.03536,58,NO
2830,157.61086,198,NO
2831,21.277987,19,NO
2832,93.09505,105,NO
2833,86.94741,92,NO
2834,149.16695,145,NO
2835,147.76378,138,NO
2836,30.177053,31,NO
2837,77.25795,72,NO
2838,84.38232,87,NO
2839,82.68845,80,NO
2840,33.06497,24,NO
2841,124.543564,111,NO
2842,92.98827,115,NO
2843,72.65171,83,NO
2844,158.57935,151,NO
2845,105.91925,79,NO
2846,67.203545,47,NO
2847,82.99735,49,NO
2848,140.79752,131,NO
2849,102.528435,79,NO
2850,171.36736,164,NO
2851,5.3878965,5,YES
2852,158.04955,165,NO
2853,116.758415,117,NO
2854,112.825905,128,NO
2855,105.943436,98,NO
2856,87.64536,60,NO
2857,171.41513,279,NO
2858,92.07827,106,NO
2859,34.76715,28,NO
2860,160.72346,164,NO
2861,30.159975,22,NO
2862,51.080914,58,NO
2863,161.06546,164,NO
2864,5.173003,2,YES
2865,85.87541,90,NO
2866,171.39981,190,NO
2867,99.157295,67,NO
2868,163.48795,226,NO
2869,137.52768,105,NO
2870,17.286552,14,YES
2871,166.45874,133,NO
2872,13.866546,14,YES
2873,89.148415,107,NO
2874,167.58502,163,NO
2875,129.45558,166,NO
2876,62.875298,66,NO
2877,21.632113,20,NO
2878,7.006936,16,YES
2879,56.05721,38,NO
2880,138.94385,185,NO
2881,69.19223,71,NO
2882,47.693462,46,NO
2883,119.23957,118,NO
2884,43.449196,42,NO
2885,105.09785,108,NO
2886,145.9733,125,NO
2887,53.30147,38,NO
2888,119.4042,114,NO
2889,128.04094,101,NO
2890,69.42835,69,NO
2891,68.86767,73,NO
2892,100.511284,109,NO
2893,23.934834,26,NO
2894,159.20233,161,NO
2895,53.003963,44,NO
2896,124.814896,123,NO
2897,56.481674,56,NO
2898,167.18277,163,NO
2899,170.91003,189,NO
2900,160.57921,96,NO
2901,165.4578,203,NO
2902,49.03158,56,NO
2903,158.87143,117,NO
2904,65.55658,68,NO
2905,169.44888,142,NO
2906,74.07945,80,NO
2907,95.95382,100,NO
2908,100.476036,73,NO
2909,155.7681,138,NO
2910,171.37299,179,NO
2911,98.08546,85,NO
2912,91.73708,72,NO
2913,65.72556,52,NO
2914,51.835785,43,NO
2915,21.177683,21,NO
2916,78.02334,80,NO
2917,65.69179,50,NO
2918,1.2052433,1,YES
2919,156.20013,129,NO
2920,26.65497,22,NO
2921,42.55437,42,NO
2922,162.55836,195,NO
2923,48.957165,45,NO
2924,114.787224,112,NO
2925,125.358025,118,NO
2926,95.687744,92,NO
2927,153.655,183,NO
2928,108.57552,128,NO
2929,86.01861,97,NO
2930,159.60237,158,NO
2931,1.4603655,6,YES
2932,88.91938,98,NO
2933,98.930595,97,NO
2934,132.47942,133,NO
2935,45.677883,51,NO
2936,121.2403,146,NO
2937,0.86985266,7,YES
2938,155.5957,142,NO
2939,79.99745,66,NO
2940,84.73991,78,NO
2941,116.33215,133,NO
2942,169.3535,140,NO
2943,82.42387,57,NO
2944,171.33167,203,NO
2945,68.1209,83,NO
2946,16.805471,20,YES
2947,0.5822127,4,YES
2948,164.57368,198,NO
2949,171.45013,154,NO
2950,136.20119,89,NO
2951,96.01323,95,NO
2952,105.01448,86,NO
2953,57.126484,48,NO
2954,46.78677,59,NO
2955,47.281425,54,NO
2956,73.11356,87,NO
2957,171.1987,244,NO
2958,156.42058,164,NO
2959,141.38567,124,NO
2960,73.675224,95,NO
2961,133.96649,100,NO
2962,65.681274,55,NO
2963,0.6913154,2,YES
2964,24.419397,31,NO
2965,112.6707,77,NO
2966,71.96511,55,NO
2967,59.205036,63,NO
2968,63.263226,68,NO
2969,73.45913,50,NO
2970,171.48831,140,NO
2971,34.75265,27,NO
2972,101.60299,114,NO
2973,18.279724,15,YES
2974,171.07101,151,NO
2975,93.16572,85,NO
2976,129.9296,138,NO
2977,6.857135,10,YES
2978,171.39467,145,NO
2979,17.004356,15,YES
2980,37.5118,47,NO
2981,53.58051,57,NO
2982,146.30487,193,NO
2983,67.56699,78,NO
2984,60.471725,69,NO
2985,78.613914,82,NO
2986,170.82657,136,NO
2987,165.58531,94,NO
2988,65.32371,62,NO
2989,13.187384,23,YES
2990,47.258907,41,NO
2991,19.56977,17,YES
2992,128.47311,152,NO
2993,78.59106,89,NO
2994,101.18855,108,NO
2995,171.45107,126,NO
2996,142.6841,147,NO
2997,152.05675,85,NO
2998,52.958042,46,NO
2999,146.92657,161,NO
3000,95.98289,105,NO
3001,171.12082,270,NO
3002,171.49887,171,NO
3003,124.90659,136,NO
3004,163.76852,143,NO
3005,122.34537,96,NO
3006,57.61528,60,NO
3007,159.49313,251,NO
3008,49.37497,60,NO
3009,120.55377,140,NO
3010,63.98303,47,NO
3011,106.016106,94,NO
3012,165.78712,236,NO
3013,16.506222,26,YES
3014,1.0283967,3,YES
3015,77.86659,61,NO
3016,171.47165,154,NO
3017,16.27436,12,YES
3018,48.270473,74,NO
3019,159.05164,119,NO
3020,47.478024,51,NO
3021,148.31952,170,NO
3022,33.52261,27,NO
3023,171.37955,318,NO
3024,80.26002,82,NO
3025,118.367,136,NO
3026,165.9335,137,NO
3027,129.62646,140,NO
3028,10.787838,17,YES
3029,46.835384,46,NO
3030,89.70151,76,NO
3031,38.15494,40,NO
3032,37.655224,41,NO
3033,26.45058,31,NO
3034,124.59632,131,NO
3035,36.656036,38,NO
3036,30.785448,32,NO
3037,136.43916,104,NO
3038,90.0587,106,NO
3039,27.99071,34,NO
3040,73.91945,73,NO
3041,77.0521,94,NO
3042,34.491047,47,NO
3043,49.51592,46,NO
3044,93.254906,72,NO
3045,139.05392,112,NO
3046,65.10449,39,NO
3047,38.99531,37,NO
3048,135.29752,105,NO
3049,166.01045,128,NO
3050,80.67164,76,NO
3051,117.86541,84,NO
3052,48.027493,62,NO
3053,7.5790625,5,YES
3054,120.22123,119,NO
3055,145.9585,143,NO
3056,118.64206,109,NO
3057,128.3058,157,NO
3058,78.602104,52,NO
3059,69.54728,67,NO
3060,157.97025,159,NO
3061,171.36864,303,NO
3062,75.03843,47,NO
3063,165.70802,142,NO
3064,35.731087,39,NO
3065,121.46259,121,NO
3066,168.56323,167,NO
3067,171.00046,301,NO
3068,13.440722,22,YES
3069,168.33105,124,NO
3070,164.48743,161,NO
3071,171.4819,212,NO
3072,74.4148,100,NO
3073,62.94374,64,NO
3074,171.41348,172,NO
3075,166.17783,218,NO
3076,129.132,165,NO
3077,49.15739,62,NO
3078,1.1939061,6,YES
3079,27.558435,32,NO
3080,69.37118,42,NO
3081,75.088326,74,NO
3082,132.95882,169,NO
3083,147.6289,123,NO
3084,138.84494,99,NO
3085,126.170616,182,NO
3086,74.37056,68,NO
3087,108.966736,107,NO
3088,35.038795,47,NO
3089,57.24618,47,NO
3090,27.840906,30,NO
3091,119.644966,131,NO
3092,130.94626,115,NO
3093,170.4058,266,NO
3094,169.79996,295,NO
3095,122.81014,84,NO
3096,92.858444,93,NO
3097,4.821317,7,YES
3098,123.902054,183,NO
3099,142.96898,158,NO
3100,92.29681,100,NO
3101,171.44476,191,NO
3102,30.62459,33,NO
3103,27.052364,22,NO
3104,73.78583,60,NO
3105,24.067472,19,NO
3106,95.39603,108,NO
3107,170.62741,177,NO
3108,171.48697,156,NO
3109,150.7692,122,NO
3110,75.4382,75,NO
3111,160.24973,157,NO
3112,58.960423,63,NO
3113,36.712177,40,NO
3114,137.84293,139,NO
3115,170.71078,271,NO
3116,62.863102,61,NO
3117,115.69993,128,NO
3118,69.59116,56,NO
3119,89.51958,118,NO
3120,120.820595,137,NO
3121,108.47709,106,NO
3122,170.54305,152,NO
3123,86.55083,67,NO
3124,67.62884,60,NO
3125,18.82263,24,YES
3126,171.44135,183,NO
3127,89.93282,93,NO
3128,84.49472,74,NO
3129,-0.2864132,0,YES
3130,171.31589,252,NO
3131,144.62212,131,NO
3132,22.747398,28,NO
3133,92.29038,81,NO
3134,108.10276,104,NO
3135,58.86715,60,NO
3136,133.00233,169,NO
3137,127.72839,111,NO
3138,156.21252,177,NO
3139,111.74345,123,NO
3140,170.11536,187,NO
3141,4.6898594,0,YES
3142,27.61244,27,NO
3143,171.32463,148,NO
3144,166.6632,219,NO
3145,59.64214,48,NO
3146,169.0801,197,NO
3147,162.74356,160,NO
3148,89.40434,93,NO
3149,20.60076,19,NO
3150,81.905136,56,NO
3151,53.24048,63,NO
3152,56.643604,48,NO
3153,14.118005,17,YES
3154,161.95328,210,NO
3155,131.99252,185,NO
3156,133.41176,124,NO
3157,13.232621,17,YES
3158,169.61346,139,NO
3159,171.44691,197,NO
3160,154.8083,229,NO
3161,115.86227,95,NO
3162,160.90964,187,NO
3163,157.47697,178,NO
3164,125.36775,153,NO
3165,171.22705,157,NO
3166,19.042358,27,YES
3167,166.08896,176,NO
3168,88.759094,75,NO
3169,171.45187,186,NO
3170,141.93387,182,NO
3171,26.478603,23,NO
3172,155.1497,102,NO
3173,141.20735,130,NO
3174,150.18936,164,NO
3175,170.4798,89,NO
3176,100.234276,83,NO
3177,69.92342,90,NO
3178,61.942818,43,NO
3179,-1.6058924,2,YES
3180,115.436745,48,NO
3181,99.467705,104,NO
3182,18.208397,17,YES
3183,19.583694,21,YES
3184,100.90387,77,NO
3185,160.5157,180,NO
3186,5.4931917,2,YES
3187,131.64954,84,NO
3188,77.25127,80,NO
3189,81.65098,82,NO
3190,91.01,78,NO
3191,5.3596067,8,YES
3192,158.35843,169,NO
3193,25.719954,30,NO
3194,168.9638,122,NO
3195,157.39987,170,NO
3196,-0.11825371,1,YES
3197,107.79351,134,NO
3198,77.89988,55,NO
3199,103.483116,73,NO
3200,140.1395,132,NO
3201,155.43657,130,NO
3202,48.042973,34,NO
3203,45.96555,54,NO
3204,25.91548,19,NO
3205,112.71078,120,NO
3206,171.50082,196,NO
3207,4.825938,1,YES
3208,55.771206,65,NO
3209,54.68034,59,NO
3210,80.583305,82,NO
3211,107.32544,99,NO
3212,114.07692,130,NO
3213,118.50674,119,NO
3214,76.122826,92,NO
3215,70.6757,53,NO
3216,161.4956,202,NO
3217,20.530983,25,NO
3218,155.51575,154,NO
3219,171.41351,231,NO
3220,133.40155,96,NO
3221,84.862656,67,NO
3222,32.685925,30,NO
3223,119.89224,135,NO
3224,115.25757,106,NO
3225,30.195726,27,NO
3226,157.2437,133,NO
3227,103.205826,80,NO
3228,89.44088,68,NO
3229,166.70848,135,NO
3230,39.596203,50,NO
3231,171.37445,161,NO
3232,1.3853621,3,YES
3233,81.21635,115,NO
3234,157.74678,220,NO
3235,126.292885,142,NO
3236,50.173122,54,NO
3237,147.2378,81,NO
3238,47.51512,43,NO
3239,-0.21841264,0,YES
3240,75.21577,94,NO
3241,3.0906246,6,YES
3242,42.19526,41,NO
3243,37.125813,31,NO
3244,45.835735,47,NO
3245,15.786001,18,YES
3246,171.27783,292,NO
3247,108.11829,119,NO
3248,63.591892,66,NO
3249,1.3569202,1,YES
3250,37.19184,31,NO
3251,84.53881,61,NO
3252,57.630997,58,NO
3253,81.70313,77,NO
3254,2.816676,6,YES
3255,149.0776,176,NO
3256,35.007442,40,NO
3257,167.27602,132,NO
3258,99.143906,70,NO
3259,38.11245,35,NO
3260,135.61115,121,NO
3261,118.19436,79,NO
3262,171.07516,151,NO
3263,129.95918,143,NO
3264,160.78607,98,NO
3265,52.17643,33,NO
3266,119.05035,93,NO
3267,45.32161,39,NO
3268,126.049545,104,NO
3269,159.22629,129,NO
3270,81.374985,58,NO
3271,119.63219,126,NO
3272,32.448345,43,NO
3273,117.258415,123,NO
3274,171.40457,264,NO
3275,66.93354,57,NO
3276,88.41024,86,NO
3277,154.14703,123,NO
3278,93.42018,102,NO
3279,20.210798,16,NO
3280,171.29288,291,NO
3281,170.96692,206,NO
3282,124.46097,93,NO
3283,93.33671,89,NO
3284,170.67793,102,NO
3285,22.372658,14,NO
3286,18.980465,19,YES
